date,download,upload
"2016-08-04T11:00:30.422000","71.5242583823 Mb/s","38.1484310151 Mb/s"
"2016-08-04T11:30:27.887775","80.6952820297 Mb/s","41.7886267969 Mb/s"
"2016-08-04T12:00:24.824706","104.616055794 Mb/s","28.0334278508 Mb/s"
"2016-08-04T12:30:27.922286","61.3050236783 Mb/s","30.4313347776 Mb/s"
"2016-08-04T13:00:32.478356","58.295534085 Mb/s","34.811787961 Mb/s"
"2016-08-04T13:30:34.110520","79.0276502639 Mb/s","39.7481203583 Mb/s"
"2016-08-04T14:00:30.910292","68.4285245498 Mb/s","39.9368241987 Mb/s"
"2016-08-04T14:30:35.916872","95.0996839696 Mb/s","25.1020317786 Mb/s"
"2016-08-04T15:01:05.810261","41.7338877178 Mb/s","35.7997339899 Mb/s"
"2016-08-04T15:30:29.279022","84.3483403162 Mb/s","33.3884409296 Mb/s"
"2016-08-04T16:00:41.637195","114.340341597 Mb/s","11.7339773095 Mb/s"
"2016-08-04T16:30:41.618309","6.90911716995 Mb/s","30.6585981789 Mb/s"
"2016-08-04T17:00:32.259802","93.3146831336 Mb/s","35.165949659 Mb/s"
"2016-08-04T17:30:47.267839","46.4383956607 Mb/s","39.8227179972 Mb/s"
"2016-08-04T18:00:38.578666","83.8980828994 Mb/s","33.5053885881 Mb/s"
"2016-08-04T18:30:31.284162","161.111552489 Mb/s","60.1533606332 Mb/s"
"2016-08-04T19:00:25.799682","70.4858964231 Mb/s","44.5300019531 Mb/s"
"2016-08-04T19:30:39.444051","51.6143611777 Mb/s","33.7465225991 Mb/s"
"2016-08-04T20:00:37.853008","162.138870415 Mb/s","29.5457029437 Mb/s"
"2016-08-04T20:30:36.450169","105.237214252 Mb/s","33.99178986 Mb/s"
"2016-08-04T21:00:38.969867","82.6795950163 Mb/s","39.3932734472 Mb/s"
"2016-08-04T21:30:28.670352","75.7814614763 Mb/s","45.8889247407 Mb/s"
"2016-08-04T22:01:00.843369","9.63912850023 Mb/s","25.4012589514 Mb/s"
"2016-08-04T22:30:53.611351","68.2984228809 Mb/s","43.9400274291 Mb/s"
"2016-08-04T23:00:48.216161","101.301254175 Mb/s","37.2019407398 Mb/s"
"2016-08-04T23:30:52.958560","5.07339543343 Mb/s","1.69750067432 Mb/s"
"2016-08-05T00:00:30.685256","108.598301331 Mb/s","44.5754057196 Mb/s"
"2016-08-05T00:30:41.621733","25.4501396251 Mb/s","32.0436838189 Mb/s"
"2016-08-05T01:00:47.543260","11.0163569033 Mb/s","16.6486640277 Mb/s"
"2016-08-05T01:30:40.334396","56.6894931975 Mb/s","41.3338858169 Mb/s"
"2016-08-05T02:00:30.581522","181.28312145 Mb/s","84.3183787414 Mb/s"
"2016-08-05T02:30:43.318308","7.68912944057 Mb/s","5.83296541582 Mb/s"
"2016-08-05T03:00:32.090744","134.620700435 Mb/s","27.3709533202 Mb/s"
"2016-08-05T03:30:38.199708","165.109737911 Mb/s","26.941992127 Mb/s"
"2016-08-05T04:00:30.536712","87.3781184479 Mb/s","33.1986033919 Mb/s"
"2016-08-05T04:30:35.413724","94.995028349 Mb/s","32.4733938853 Mb/s"
"2016-08-05T05:00:27.686121","191.212757143 Mb/s","73.8368153302 Mb/s"
"2016-08-05T05:30:55.607667","5.5084851224 Mb/s","7.09738252191 Mb/s"
"2016-08-05T06:00:37.583218","106.289395107 Mb/s","41.9266409401 Mb/s"
"2016-08-05T06:30:33.727267","165.778184714 Mb/s","108.419671193 Mb/s"
"2016-08-05T07:00:32.459699","35.155817535 Mb/s","37.2624191321 Mb/s"
"2016-08-05T07:30:31.434973","95.731636021 Mb/s","44.5682155941 Mb/s"
"2016-08-05T08:00:43.574866","12.6064495158 Mb/s","10.2477722872 Mb/s"
"2016-08-05T08:30:29.502299","128.207511596 Mb/s","28.8509943667 Mb/s"
"2016-08-05T09:00:54.125562","1.25676800065 Mb/s","1.18232719149 Mb/s"
"2016-08-05T09:30:46.594977","67.3296775366 Mb/s","41.2070153985 Mb/s"
"2016-08-05T10:00:31.943803","75.0037410511 Mb/s","47.283936575 Mb/s"
"2016-08-05T10:30:41.389198","5.63905689673 Mb/s","2.88354039524 Mb/s"
"2016-08-05T11:00:28.300245","85.2923719995 Mb/s","28.6505699571 Mb/s"
"2016-08-05T11:30:38.124656","151.925745096 Mb/s","12.913650931 Mb/s"
"2016-08-05T12:00:37.358281","85.8269191051 Mb/s","20.8106142969 Mb/s"
"2016-08-05T12:30:52.918459","42.6691337866 Mb/s","2.16498767999 Mb/s"
"2016-08-05T13:00:53.349925","51.0962951424 Mb/s","38.3586935074 Mb/s"
"2016-08-05T13:30:25.554212","110.791627396 Mb/s","23.4015903438 Mb/s"
"2016-08-05T14:00:49.717527","58.5349211436 Mb/s","29.5014807474 Mb/s"
"2016-08-05T14:30:27.573800","110.739947 Mb/s","42.3820629347 Mb/s"
"2016-08-05T15:00:59.765867","4.74751107329 Mb/s","3.20074346181 Mb/s"
"2016-08-05T15:30:37.947400","48.6359939652 Mb/s","41.5212082677 Mb/s"
"2016-08-05T16:00:51.882335","59.3590155877 Mb/s","40.3815282621 Mb/s"
"2016-08-05T16:30:37.411209","39.3555906501 Mb/s","42.2746113262 Mb/s"
"2016-08-05T17:00:22.679959","104.591239731 Mb/s","44.6068111437 Mb/s"
"2016-08-05T17:30:45.950312","49.2952250538 Mb/s","28.4735866332 Mb/s"
"2016-08-05T18:00:32.010899","85.2033882948 Mb/s","35.2037988815 Mb/s"
"2016-08-05T18:30:36.902300","7.22124127968 Mb/s","5.5534905928 Mb/s"
"2016-08-05T19:00:23.167229","79.0230660779 Mb/s","35.3713795735 Mb/s"
"2016-08-05T19:30:27.313157","97.0516043489 Mb/s","35.7813931883 Mb/s"
"2016-08-05T20:00:31.475750","47.3333682568 Mb/s","44.3081389619 Mb/s"
"2016-08-05T20:30:25.369340","48.8439388326 Mb/s","39.6146238545 Mb/s"
"2016-08-05T21:00:48.555690","62.8748798552 Mb/s","41.9051601753 Mb/s"
"2016-08-05T21:30:22.566868","166.726563612 Mb/s","58.5864713722 Mb/s"
"2016-08-05T22:00:38.835790","50.5424638571 Mb/s","42.241810667 Mb/s"
"2016-08-05T22:30:29.203068","47.9128302161 Mb/s","34.961129967 Mb/s"
"2016-08-05T23:00:41.070332","5.23485107221 Mb/s","4.49250642405 Mb/s"
"2016-08-05T23:30:28.499310","117.995584503 Mb/s","35.2961306458 Mb/s"
"2016-08-06T00:00:47.551189","22.8997018224 Mb/s","2.47371947905 Mb/s"
"2016-08-06T00:30:31.353530","71.6209912051 Mb/s","29.9538070129 Mb/s"
"2016-08-06T01:01:31.119841","16.7275399027 Mb/s","12.7537509386 Mb/s"
"2016-08-06T01:30:19.618891","130.725064517 Mb/s","35.8392953756 Mb/s"
"2016-08-06T02:00:29.446300","71.9592453704 Mb/s","41.0886081157 Mb/s"
"2016-08-06T02:30:50.189142","77.5712383698 Mb/s","34.0434162223 Mb/s"
"2016-08-06T03:00:39.618773","54.9205528847 Mb/s","37.2316287761 Mb/s"
"2016-08-06T03:30:58.436254","92.8521322127 Mb/s","37.5414044011 Mb/s"
"2016-08-06T04:00:19.330616","174.77752966 Mb/s","75.120614402 Mb/s"
"2016-08-06T04:30:37.037606","32.0810094523 Mb/s","43.6306999518 Mb/s"
"2016-08-06T05:00:19.378055","24.5656352763 Mb/s","42.1582881756 Mb/s"
"2016-08-06T05:31:28.164914","17.044602994 Mb/s","43.9151992469 Mb/s"
"2016-08-06T06:00:35.411968","10.3641028968 Mb/s","31.9804471548 Mb/s"
"2016-08-06T06:30:49.801324","55.3134258504 Mb/s","38.4644141333 Mb/s"
"2016-08-06T07:00:28.776683","53.5636153263 Mb/s","41.2567252199 Mb/s"
"2016-08-06T07:30:34.944872","67.4571514158 Mb/s","42.0085431324 Mb/s"
"2016-08-06T08:00:37.863415","1.28305129736 Mb/s","1.15641650269 Mb/s"
"2016-08-06T08:30:27.923301","154.44151952 Mb/s","22.4076262172 Mb/s"
"2016-08-06T09:00:36.393899","52.8772787375 Mb/s","42.2697487554 Mb/s"
"2016-08-06T09:31:03.017354","0.729913878785 Mb/s","1.20896401887 Mb/s"
"2016-08-06T10:00:39.020168","74.312326456 Mb/s","41.2729481715 Mb/s"
"2016-08-06T10:30:42.973121","13.0065806052 Mb/s","1.15295716134 Mb/s"
"2016-08-06T11:00:49.953155","30.3984630327 Mb/s","12.7709476542 Mb/s"
"2016-08-06T11:30:45.005232","55.6264283095 Mb/s","43.2159547801 Mb/s"
"2016-08-06T12:00:55.045453","64.9878128777 Mb/s","40.1063089835 Mb/s"
"2016-08-06T12:30:38.115603","50.4667109051 Mb/s","47.037696563 Mb/s"
"2016-08-06T13:00:38.761283","45.366184094 Mb/s","37.8111956367 Mb/s"
"2016-08-06T13:30:35.421722","43.0941677139 Mb/s","42.1345573957 Mb/s"
"2016-08-06T14:00:32.418264","52.868070785 Mb/s","35.4233973332 Mb/s"
"2016-08-06T14:30:44.409560","50.8856340934 Mb/s","26.9522355652 Mb/s"
"2016-08-06T15:00:50.061209","44.4160917256 Mb/s","44.4361819175 Mb/s"
"2016-08-06T15:30:44.926949","66.559366139 Mb/s","40.2582461947 Mb/s"
"2016-08-06T16:00:25.513698","50.4070442611 Mb/s","32.9760599265 Mb/s"
"2016-08-06T16:30:37.606104","68.966419146 Mb/s","41.6794179993 Mb/s"
"2016-08-06T17:00:40.611193","136.424975573 Mb/s","14.4400371992 Mb/s"
"2016-08-06T17:30:41.776101","104.746571021 Mb/s","31.1942667247 Mb/s"
"2016-08-06T18:00:29.044410","166.135890884 Mb/s","56.7404066179 Mb/s"
"2016-08-06T18:30:28.892737","169.200557161 Mb/s","45.7441389596 Mb/s"
"2016-08-06T19:00:57.484663","62.4007110647 Mb/s","44.7091588845 Mb/s"
"2016-08-06T19:30:42.194119","5.52478558682 Mb/s","3.35161661919 Mb/s"
"2016-08-06T20:00:43.937916","92.3641952968 Mb/s","19.4376928886 Mb/s"
"2016-08-06T20:30:25.871315","103.698260397 Mb/s","38.5530466764 Mb/s"
"2016-08-06T21:00:32.644361","55.5286421716 Mb/s","40.6576946193 Mb/s"
"2016-08-06T21:30:30.406639","158.511519753 Mb/s","60.7128174579 Mb/s"
"2016-08-06T22:00:53.814598","33.6416836638 Mb/s","3.46412849079 Mb/s"
"2016-08-06T22:30:44.225699","55.1061216577 Mb/s","2.70653000413 Mb/s"
"2016-08-06T23:00:39.888191","97.677291843 Mb/s","16.4779917714 Mb/s"
"2016-08-06T23:31:00.002163","3.47036468646 Mb/s","2.83118628355 Mb/s"
"2016-08-07T00:00:34.543769","156.62681257 Mb/s","74.3354162289 Mb/s"
"2016-08-07T00:30:51.450669","5.92128720306 Mb/s","6.00600097319 Mb/s"
"2016-08-07T01:00:56.434082","37.1426125581 Mb/s","40.4787559127 Mb/s"
"2016-08-07T01:30:33.827103","54.6890411167 Mb/s","32.6792915755 Mb/s"
"2016-08-07T02:00:35.972403","91.1004094317 Mb/s","32.5774638342 Mb/s"
"2016-08-07T02:30:27.709552","86.3293474214 Mb/s","37.8591983091 Mb/s"
"2016-08-07T03:00:28.953147","113.986624208 Mb/s","34.3443971413 Mb/s"
"2016-08-07T03:30:24.334619","185.260218752 Mb/s","72.6796545254 Mb/s"
"2016-08-07T04:00:29.846633","59.8486021621 Mb/s","43.4070969105 Mb/s"
"2016-08-07T04:30:57.717605","7.63865698787 Mb/s","8.55660023175 Mb/s"
"2016-08-07T05:00:48.828955","40.2674010968 Mb/s","46.2692183639 Mb/s"
"2016-08-07T05:30:29.598901","74.6663059721 Mb/s","41.278921993 Mb/s"
"2016-08-07T06:00:34.281849","143.393757344 Mb/s","30.6554027953 Mb/s"
"2016-08-07T06:30:46.373415","64.8920341191 Mb/s","47.6719166851 Mb/s"
"2016-08-07T07:00:30.944404","137.018029054 Mb/s","44.0487021419 Mb/s"
"2016-08-07T07:30:31.065883","37.4783575415 Mb/s","19.7644583457 Mb/s"
"2016-08-07T08:00:36.817641","90.1091704588 Mb/s","43.2964982821 Mb/s"
"2016-08-07T08:30:50.864728","32.7197813214 Mb/s","2.44572164084 Mb/s"
"2016-08-07T09:00:36.462432","40.0530504132 Mb/s","40.952421705 Mb/s"
"2016-08-07T09:30:43.660162","8.94199054223 Mb/s","10.5917972577 Mb/s"
"2016-08-07T10:00:30.867939","182.580427484 Mb/s","78.4633048481 Mb/s"
"2016-08-07T10:30:22.182084","176.671970691 Mb/s","75.7998211057 Mb/s"
"2016-08-07T11:00:33.207326","159.633158883 Mb/s","33.1805763212 Mb/s"
"2016-08-07T11:30:30.905743","154.32825456 Mb/s","40.023597098 Mb/s"
"2016-08-07T12:00:55.862179","46.8255320085 Mb/s","44.4291025206 Mb/s"
"2016-08-07T12:30:49.715438","69.9420110009 Mb/s","42.9865746308 Mb/s"
"2016-08-07T13:00:48.200269","71.2032483406 Mb/s","46.9572509236 Mb/s"
"2016-08-07T13:30:28.112596","86.543817921 Mb/s","45.7208421387 Mb/s"
"2016-08-07T14:00:39.329556","57.6486083189 Mb/s","46.3688659084 Mb/s"
"2016-08-07T14:30:28.146116","163.19465189 Mb/s","78.3126327657 Mb/s"
"2016-08-07T15:00:54.788266","57.8444208129 Mb/s","36.8489451462 Mb/s"
"2016-08-07T15:30:26.150237","182.398932528 Mb/s","56.2343699797 Mb/s"
"2016-08-07T16:00:41.912438","125.530114383 Mb/s","33.6534782519 Mb/s"
"2016-08-07T16:30:38.510937","49.8634238811 Mb/s","42.4192199843 Mb/s"
"2016-08-07T17:00:26.307808","78.4432639511 Mb/s","41.9709397431 Mb/s"
"2016-08-07T17:31:02.076713","25.0109072092 Mb/s","3.1860153489 Mb/s"
"2016-08-07T18:00:42.379858","52.2619177164 Mb/s","34.4113128881 Mb/s"
"2016-08-07T18:30:36.223161","59.4913444058 Mb/s","38.9528751347 Mb/s"
"2016-08-07T19:00:26.778546","75.9891851404 Mb/s","45.8096719929 Mb/s"
"2016-08-07T19:30:22.746576","73.3183492406 Mb/s","44.6990195309 Mb/s"
"2016-08-07T20:00:45.111415","57.5575164577 Mb/s","1.24590225518 Mb/s"
"2016-08-07T20:30:38.483850","1.54439152302 Mb/s","1.87831401363 Mb/s"
"2016-08-07T21:00:58.228540","2.52684929844 Mb/s","1.82555911857 Mb/s"
"2016-08-07T21:30:49.158370","1.17337674641 Mb/s","2.27989366559 Mb/s"
"2016-08-07T22:00:50.983072","0.981620475964 Mb/s","1.77805032592 Mb/s"
"2016-08-07T22:30:33.105419","101.595770686 Mb/s","38.8543758174 Mb/s"
"2016-08-07T23:00:33.318062","94.2503592806 Mb/s","39.6859293263 Mb/s"
"2016-08-07T23:30:37.198107","50.6559704231 Mb/s","42.2570891664 Mb/s"
"2016-08-08T00:00:27.011481","92.785599435 Mb/s","19.4830401562 Mb/s"
"2016-08-08T00:30:34.360784","23.1248195956 Mb/s","22.9349379695 Mb/s"
"2016-08-08T01:00:38.014715","84.262121258 Mb/s","43.8271395659 Mb/s"
"2016-08-08T01:30:46.911177","1.75576983256 Mb/s","1.90368557723 Mb/s"
"2016-08-08T02:00:27.628399","114.993665787 Mb/s","43.0303878888 Mb/s"
"2016-08-08T02:30:32.475210","61.9815663979 Mb/s","41.8546338173 Mb/s"
"2016-08-08T03:00:41.922186","93.7094167344 Mb/s","42.8997505463 Mb/s"
"2016-08-08T03:30:22.822094","167.777826608 Mb/s","69.1729335052 Mb/s"
"2016-08-08T04:00:22.168341","170.738056384 Mb/s","39.1617833499 Mb/s"
"2016-08-08T04:30:42.977083","6.18199349484 Mb/s","8.48689912322 Mb/s"
"2016-08-08T05:00:44.672073","2.52040804126 Mb/s","2.7408554151 Mb/s"
"2016-08-08T05:30:36.806871","60.0204520869 Mb/s","42.3308962236 Mb/s"
"2016-08-08T06:00:25.443801","39.3344019324 Mb/s","27.6822000734 Mb/s"
"2016-08-08T06:30:33.620691","100.404000327 Mb/s","44.135772733 Mb/s"
"2016-08-08T07:00:45.001221","10.6359351598 Mb/s","17.2053581276 Mb/s"
"2016-08-08T07:30:46.401797","45.8083170111 Mb/s","32.3820192563 Mb/s"
"2016-08-08T08:00:38.766204","92.5754293196 Mb/s","41.5439183124 Mb/s"
"2016-08-08T08:30:46.832726","5.02952516551 Mb/s","3.52967759562 Mb/s"
"2016-08-08T09:00:42.687954","2.68974111146 Mb/s","2.24135299208 Mb/s"
"2016-08-08T09:30:58.796651","49.2151397153 Mb/s","1.64410596959 Mb/s"
"2016-08-08T10:00:39.362875","3.86353359411 Mb/s","3.51987107205 Mb/s"
"2016-08-08T10:30:30.963160","43.479280621 Mb/s","28.6516490064 Mb/s"
"2016-08-08T11:00:50.505632","5.90637559624 Mb/s","0.565276632008 Mb/s"
"2016-08-08T11:31:07.487111","15.5391773951 Mb/s","0.0535658401117 Mb/s"
"2016-08-08T12:00:51.301537","1.63509236505 Mb/s","1.391019628 Mb/s"
"2016-08-08T12:30:41.355008","65.2792879638 Mb/s","34.1345240675 Mb/s"
"2016-08-08T13:00:23.507149","51.9181256689 Mb/s","42.6106471245 Mb/s"
"2016-08-08T13:30:54.226317","4.98044344645 Mb/s","1.39925451978 Mb/s"
"2016-08-08T14:00:23.582958","120.659909554 Mb/s","26.8274875892 Mb/s"
"2016-08-08T14:30:32.834017","77.488793778 Mb/s","17.0405647082 Mb/s"
"2016-08-08T15:00:33.874226","85.1132838391 Mb/s","29.7880808693 Mb/s"
"2016-08-08T15:30:23.815029","126.729500786 Mb/s","38.3066968904 Mb/s"
"2016-08-08T16:01:06.027001","1.89178596962 Mb/s","1.25415240469 Mb/s"
"2016-08-08T16:31:08.635413","1.37057381704 Mb/s","1.85789149193 Mb/s"
"2016-08-08T17:00:36.355487","87.4475921037 Mb/s","29.397967457 Mb/s"
"2016-08-08T17:30:23.997935","83.2332310713 Mb/s","35.7704278247 Mb/s"
"2016-08-08T18:00:27.456128","51.688839242 Mb/s","20.5297123605 Mb/s"
"2016-08-08T18:31:09.317379","1.40145438279 Mb/s","1.62332004503 Mb/s"
"2016-08-08T19:00:33.940914","84.6907081913 Mb/s","28.9927598242 Mb/s"
"2016-08-08T19:30:28.693356","99.7194291047 Mb/s","36.0734583756 Mb/s"
"2016-08-08T20:00:35.120101","142.402609022 Mb/s","18.3159946842 Mb/s"
"2016-08-08T20:30:48.844838","17.4611904328 Mb/s","38.2328419595 Mb/s"
"2016-08-08T21:00:26.576888","87.3383347893 Mb/s","38.3842822644 Mb/s"
"2016-08-08T21:30:27.695023","86.2778115093 Mb/s","34.7616956368 Mb/s"
"2016-08-08T22:00:30.958036","47.6849670744 Mb/s","42.7173881704 Mb/s"
"2016-08-08T22:30:29.658956","94.1309238989 Mb/s","34.851355033 Mb/s"
"2016-08-08T23:00:32.929711","92.8520081311 Mb/s","41.7602508918 Mb/s"
"2016-08-08T23:30:22.679855","161.080918159 Mb/s","42.3376133036 Mb/s"
"2016-08-09T00:00:38.547533","79.5400186851 Mb/s","31.8457755495 Mb/s"
"2016-08-09T00:30:32.799193","92.1040175265 Mb/s","33.8202071968 Mb/s"
"2016-08-09T01:00:36.253314","49.730902228 Mb/s","36.0936155668 Mb/s"
"2016-08-09T01:30:20.431522","94.2251834872 Mb/s","41.7643315417 Mb/s"
"2016-08-09T02:00:22.026006","167.888644156 Mb/s","36.9465967159 Mb/s"
"2016-08-09T02:30:27.358680","152.215552846 Mb/s","15.8888807253 Mb/s"
"2016-08-09T03:00:33.187165","93.1938582193 Mb/s","36.7620734238 Mb/s"
"2016-08-09T03:30:34.945265","97.5974227139 Mb/s","34.8418841548 Mb/s"
"2016-08-09T04:00:20.919133","96.0162070421 Mb/s","40.5172881506 Mb/s"
"2016-08-09T04:30:27.551132","161.556993753 Mb/s","37.8874465199 Mb/s"
"2016-08-09T05:00:24.690775","172.453471566 Mb/s","37.040826114 Mb/s"
"2016-08-09T05:30:27.906863","81.515495435 Mb/s","41.0934120776 Mb/s"
"2016-08-09T06:00:24.877614","167.988699724 Mb/s","36.3557889962 Mb/s"
"2016-08-09T06:30:26.636735","149.337249422 Mb/s","42.4149846281 Mb/s"
"2016-08-09T07:00:28.932233","115.038851827 Mb/s","40.2128396183 Mb/s"
"2016-08-09T07:30:21.565162","174.309286503 Mb/s","50.5185251782 Mb/s"
"2016-08-09T08:00:21.959178","103.350438347 Mb/s","39.0316934569 Mb/s"
"2016-08-09T08:30:39.749384","70.3082413579 Mb/s","29.8580320521 Mb/s"
"2016-08-09T09:00:22.575428","108.570842533 Mb/s","41.9643888827 Mb/s"
"2016-08-09T09:30:28.825460","88.3340061957 Mb/s","38.3664737085 Mb/s"
"2016-08-09T10:00:28.782630","108.126105781 Mb/s","36.4079928394 Mb/s"
"2016-08-09T10:30:27.802853","122.661983458 Mb/s","44.4470313274 Mb/s"
"2016-08-09T11:00:24.800936","101.964396966 Mb/s","31.9403784746 Mb/s"
"2016-08-09T11:30:29.402205","151.028183027 Mb/s","25.2035244558 Mb/s"
"2016-08-09T12:00:46.740589","48.2445763968 Mb/s","30.4104811544 Mb/s"
"2016-08-09T12:30:59.699222","14.6603341355 Mb/s","33.5927531789 Mb/s"
"2016-08-09T13:00:38.682260","70.6107078358 Mb/s","27.368421949 Mb/s"
"2016-08-09T13:30:44.661783","39.4716974671 Mb/s","30.5205532576 Mb/s"
"2016-08-09T14:00:34.796897","19.6578164537 Mb/s","21.5603176474 Mb/s"
"2016-08-09T14:30:40.769734","16.6222601726 Mb/s","32.6403000941 Mb/s"
"2016-08-09T15:01:35.475852","12.2348794608 Mb/s","33.1798273679 Mb/s"
"2016-08-09T15:31:36.103350","8.30041981413 Mb/s","34.5222516445 Mb/s"
"2016-08-09T16:00:28.360058","102.028688301 Mb/s","19.5755868789 Mb/s"
"2016-08-09T16:30:29.617442","104.727396609 Mb/s","27.5435408904 Mb/s"
"2016-08-09T17:00:23.120179","160.167606975 Mb/s","47.2083532254 Mb/s"
"2016-08-09T17:30:54.401670","42.8266251727 Mb/s","35.6055249751 Mb/s"
"2016-08-09T18:00:25.966178","104.241169233 Mb/s","29.609245143 Mb/s"
"2016-08-09T18:30:39.102491","17.9962291768 Mb/s","25.4639656833 Mb/s"
"2016-08-09T19:00:50.127354","44.4289426318 Mb/s","25.5947683372 Mb/s"
"2016-08-09T19:30:31.827012","64.644352846 Mb/s","29.2582058934 Mb/s"
"2016-08-09T20:00:22.773578","168.909171989 Mb/s","45.0707767799 Mb/s"
"2016-08-09T20:30:33.078169","39.6100969874 Mb/s","36.4704982662 Mb/s"
"2016-08-09T21:00:42.471257","59.3817139391 Mb/s","34.0400252075 Mb/s"
"2016-08-09T21:30:22.107810","77.3401439241 Mb/s","26.3025131455 Mb/s"
"2016-08-09T22:00:24.261015","76.0710448889 Mb/s","35.9338602828 Mb/s"
"2016-08-09T22:30:36.115763","94.8203246025 Mb/s","33.7024383133 Mb/s"
"2016-08-09T23:00:30.150571","82.7519903505 Mb/s","24.1907939818 Mb/s"
"2016-08-09T23:30:23.329537","161.425947538 Mb/s","37.7706736638 Mb/s"
"2016-08-10T00:00:31.725365","118.770308261 Mb/s","37.8825006107 Mb/s"
"2016-08-10T00:30:24.525421","161.254907772 Mb/s","30.497449713 Mb/s"
"2016-08-10T01:00:18.522781","186.858871555 Mb/s","68.3375481365 Mb/s"
"2016-08-10T01:30:21.749868","117.042253958 Mb/s","24.9801445197 Mb/s"
"2016-08-10T02:00:23.538680","104.365457607 Mb/s","38.5903084376 Mb/s"
"2016-08-10T02:30:23.227990","107.909580894 Mb/s","33.9863160087 Mb/s"
"2016-08-10T03:00:27.430267","111.140845255 Mb/s","44.0834310491 Mb/s"
"2016-08-10T03:30:49.901456","43.0493652022 Mb/s","30.1078678924 Mb/s"
"2016-08-10T04:00:24.238476","155.622660846 Mb/s","39.308632125 Mb/s"
"2016-08-10T04:30:28.096145","115.051659803 Mb/s","39.6669653097 Mb/s"
"2016-08-10T05:00:30.599131","62.3935329536 Mb/s","40.4394884811 Mb/s"
"2016-08-10T05:30:47.200151","43.4354574107 Mb/s","44.2435894957 Mb/s"
"2016-08-10T06:00:28.664833","54.2408297703 Mb/s","37.2135329208 Mb/s"
"2016-08-10T06:30:29.989389","174.612253022 Mb/s","44.6726761841 Mb/s"
"2016-08-10T07:00:43.954451","65.4119404275 Mb/s","32.3038446066 Mb/s"
"2016-08-10T07:30:21.402966","126.786292908 Mb/s","49.8231297906 Mb/s"
"2016-08-10T08:00:55.628509","56.9512005416 Mb/s","19.1966092579 Mb/s"
"2016-08-10T08:30:41.960827","75.5192726032 Mb/s","45.7428285485 Mb/s"
"2016-08-10T09:00:47.777493","74.4784287502 Mb/s","20.1532275073 Mb/s"
"2016-08-10T09:30:40.361906","86.4843406488 Mb/s","37.8350372643 Mb/s"
"2016-08-10T10:00:47.370931","28.0358280595 Mb/s","25.5082258114 Mb/s"
"2016-08-10T10:30:41.546051","57.6618714449 Mb/s","36.7592274222 Mb/s"
"2016-08-10T11:00:19.774582","143.269142485 Mb/s","37.7335038486 Mb/s"
"2016-08-10T11:30:50.740332","44.75153736 Mb/s","3.08507530906 Mb/s"
"2016-08-10T12:00:23.282030","75.124557154 Mb/s","33.7513817008 Mb/s"
"2016-08-10T12:30:25.936814","59.6136962939 Mb/s","42.547098136 Mb/s"
"2016-08-10T13:00:38.211464","64.1346629374 Mb/s","26.1317651432 Mb/s"
"2016-08-10T13:30:32.433698","94.6398849442 Mb/s","16.245735905 Mb/s"
"2016-08-10T14:00:27.134813","114.451224692 Mb/s","29.6368119557 Mb/s"
"2016-08-10T14:30:31.844116","85.8839327925 Mb/s","39.0041463529 Mb/s"
"2016-08-10T15:00:50.998133","55.8239771922 Mb/s","33.517517696 Mb/s"
"2016-08-10T15:30:25.982664","121.406633555 Mb/s","37.4415791418 Mb/s"
"2016-08-10T16:00:26.897387","101.3308014 Mb/s","37.6693135292 Mb/s"
"2016-08-10T16:30:20.666629","111.601655291 Mb/s","38.5143194907 Mb/s"
"2016-08-10T17:00:24.905133","83.6197303904 Mb/s","31.6685513227 Mb/s"
"2016-08-10T17:30:23.080908","98.5350547546 Mb/s","29.9535674262 Mb/s"
"2016-08-10T18:00:34.696915","92.1928415321 Mb/s","14.3746656285 Mb/s"
"2016-08-10T18:30:27.561864","73.0360536769 Mb/s","30.0761555116 Mb/s"
"2016-08-10T19:00:32.849898","65.2770590249 Mb/s","35.5450792849 Mb/s"
"2016-08-10T19:30:24.381785","183.979276739 Mb/s","43.1535160538 Mb/s"
