date,size,time,hash
"2016-08-11T16:02:54.168990","0 MiB","173.64","39439aa2a4182cffcf08740e33196ccc8c8c07ae"
"2016-08-11T17:04:51.359345","0 MiB","291.15","5b375bf7588c0e49871d5b38f1c341c14658fa6f"
"2016-08-11T18:02:10.908068","0 MiB","130.00","5b375bf7588c0e49871d5b38f1c341c14658fa6f"
"2016-08-11T19:02:45.302409","0 MiB","164.65","5b375bf7588c0e49871d5b38f1c341c14658fa6f"
"2016-08-11T20:02:40.335298","0 MiB","160.08","5b375bf7588c0e49871d5b38f1c341c14658fa6f"
"2016-08-11T21:02:52.002376","0 MiB","171.05","5b375bf7588c0e49871d5b38f1c341c14658fa6f"
"2016-08-11T22:04:03.701500"," 332.84 KiB ","242.53","6db25cb058e678102ebcaf76419ddbff4544d6bd"
"2016-08-11T23:03:41.073786"," 377.14 KiB ","220.75","915d6c33269b7fd19ec1d1787992e83672dae8f1"
"2016-08-12T00:03:49.229525"," 315.11 KiB ","228.09","a5c5385da3cd3fbc70c3965ec8df66949bf3cff3"
"2016-08-12T01:02:18.836977"," 122.91 KiB ","137.99","6c68e24c0a3b146637dee06ad6fa1529b6548b3d"
"2016-08-12T02:02:02.824142"," 46.85 KiB ","122.38","e04fbf523c3f2aef91d420d1c7ef6f348f5ea99d"
"2016-08-12T03:02:29.332453","0 MiB","148.21","4307a776236a55c211513788317648e691b296b4"
"2016-08-12T04:02:18.922247"," 187.21 KiB ","138.07","29cb02adc91c09a64237bb3951cfb756042a1bca"
"2016-08-12T05:02:09.484047","0 MiB","129.03","a533112d809952cd9ad30af08206ebb892890411"
"2016-08-12T06:02:50.163165"," 209.35 KiB ","169.00","e8f069e558af4b1b4d055b3cc2aac7cc4f2c241f"
"2016-08-12T07:02:11.715715","0 MiB","130.90","55d945ba3a6cf09d795cc185736155ba162bc883"
"2016-08-12T08:01:33.198956","0 MiB","92.72","55d945ba3a6cf09d795cc185736155ba162bc883"
"2016-08-12T09:02:12.448102","0 MiB","131.44","a2900133177f182bca938ccd4497635db5495c7d"
"2016-08-12T10:02:18.185914","0 MiB","137.50","a2900133177f182bca938ccd4497635db5495c7d"
"2016-08-12T11:03:01.849652","0 MiB","181.53","a2900133177f182bca938ccd4497635db5495c7d"
"2016-08-12T15:02:04.139369","0 MiB","123.63","5ebc0122a34868bfe9e70a2a8865b5efb403bf6b"
"2016-08-12T16:02:42.735574"," 136.71 KiB ","161.68","d931b7fbff88ecaa8ac1cbcd54d8d82828a5b858"
"2016-08-12T17:01:29.163115","0 MiB","88.55","d931b7fbff88ecaa8ac1cbcd54d8d82828a5b858"
"2016-08-13T01:02:56.084601"," 2.33 MiB ","175.60","c92c0e56477171d17a060911aebdd6664c0d6bba"
"2016-08-13T03:02:28.614043"," 799.80 KiB ","148.03","3e980c122f6004ece9a9941835ccecb24740554b"
"2016-08-13T04:02:14.701729"," 221.39 KiB ","134.54","e1591c4e7eb89f287adc4f6b2a34419ad2b587b2"
"2016-08-13T05:01:53.687759"," 393.05 KiB ","113.04","9073bff73909d35e5ab328a857c7640a11eb6664"
"2016-08-13T06:02:02.577504"," 200.83 KiB ","122.33","f27fe9a85b861c72a6eb49606bd2ab7da9b7f087"
"2016-08-13T07:02:12.573052"," 205.77 KiB ","131.78","87abe98cabc9767e5c28f79e88262cd5385f4f2b"
"2016-08-13T08:01:18.956772","0 MiB","78.62","87abe98cabc9767e5c28f79e88262cd5385f4f2b"
"2016-08-13T09:02:00.727593","0 MiB","119.91","a92c0d97d1d11a1b8fe950d5a43879ae24a754a2"
"2016-08-13T11:01:15.057862","0 MiB","74.25","a92c0d97d1d11a1b8fe950d5a43879ae24a754a2"
"2016-08-13T12:02:38.701399"," 814.73 KiB ","158.38","60a77191fa36e995930f6c465e8b6f87e870bf26"
"2016-08-13T13:02:13.499915","0 MiB","132.76","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T14:01:14.480367","0 MiB","74.12","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T15:01:12.816749","0 MiB","72.06","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T19:01:44.245132","0 MiB","103.50","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T20:01:15.554814","0 MiB","75.21","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T21:01:12.931522","0 MiB","71.93","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T22:01:25.678499","0 MiB","85.04","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-13T23:01:28.787856","0 MiB","88.52","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-14T00:01:22.212109","0 MiB","81.21","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-14T03:01:12.831586","0 MiB","71.79","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-14T04:01:15.791978","0 MiB","75.15","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-14T05:01:11.947728","0 MiB","71.66","ad016f272320c7693b89cd2ae14de986d417d053"
"2016-08-14T14:02:13.913468","0 MiB","133.17","08035816a2c7ae6685419452e117cdbc5f5d9937"
"2016-08-14T23:01:16.162247","0 MiB","75.93","08035816a2c7ae6685419452e117cdbc5f5d9937"
"2016-08-15T00:01:57.280214","0 MiB","116.38","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T01:01:48.898108","0 MiB","108.29","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T02:01:18.206190","0 MiB","77.89","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T03:01:29.697864","0 MiB","88.69","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T04:01:48.790129","0 MiB","108.13","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T05:01:39.434280","0 MiB","99.10","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T06:01:59.967260","0 MiB","118.99","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T07:01:53.324888","0 MiB","112.70","3b9b24831f029a781ef91436664630f1696fdbdc"
"2016-08-15T08:03:34.876068","0 MiB","214.57","4259115ceba487cffdb139bfdd932c3c9c5f3232"
"2016-08-16T00:02:44.732600"," 1.56 MiB ","163.70","0c72af1bd1f7d8571c162c756d34458f86e8419e"
"2016-08-16T01:02:31.889843","0 MiB","151.41","c4216e9915c87916d055b579cbfb38a42f76e309"
"2016-08-16T02:02:36.906344"," 372.40 KiB ","155.96","60f8c81e42df20bf6ae4b04d7f2e1c06777613b9"
"2016-08-16T03:02:40.925036"," 271.12 KiB ","160.41","c03745970c1b0bb2ca533ad3bd82ded2aef4ad82"
"2016-08-16T04:02:31.052693"," 175.17 KiB ","150.01","f9b77789b6ba7a4c2142247cd025e038eac41386"
"2016-08-16T05:03:32.325085"," 754.59 KiB ","211.67","b169067e6b03c3c609575b848f69a625e7ced4f8"
"2016-08-16T06:03:16.633988"," 266.80 KiB ","195.58","0e2acc5e1946078a6a82cce8411a093284b08849"
"2016-08-16T07:02:40.392967","0 MiB","159.74","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T10:03:44.816549","0 MiB","224.44","98e284ff2de8d122a5fd5e8ac1cafd848c72eab2"
"2016-08-16T11:02:08.496427","0 MiB","127.78","98e284ff2de8d122a5fd5e8ac1cafd848c72eab2"
"2016-08-16T12:15:00.460229","0 MiB","899.02","b91289d4a9746e6f0757808ad522d55832ff8cf5"
"2016-08-16T13:03:08.362484","0 MiB","187.81","b91289d4a9746e6f0757808ad522d55832ff8cf5"
"2016-08-16T14:02:01.638397","0 MiB","120.98","b91289d4a9746e6f0757808ad522d55832ff8cf5"
"2016-08-16T15:02:02.694953","0 MiB","122.33","b91289d4a9746e6f0757808ad522d55832ff8cf5"
"2016-08-16T16:05:13.553674","0 MiB","312.75","536f1c741c65debd608fa48edcd1f6c6201874b7"
"2016-08-16T21:02:32.956822","0 MiB","152.21","536f1c741c65debd608fa48edcd1f6c6201874b7"
"2016-08-17T00:03:36.059538"," 445.96 KiB ","215.54","5d254c6ca96a8244f0e4695f4ac09ebd9ff35bcd"
"2016-08-17T01:02:46.610326"," 361.19 KiB ","166.46","014075a3687e363adcf9cc99c587216cd6b32853"
"2016-08-17T02:02:41.246859"," 50.94 KiB ","160.40","ea3aa4643135c9b0a3d0854ba45796357e108484"
"2016-08-17T03:02:13.518847"," 287.36 KiB ","132.99","da0f730c70547226be50d274c060e70dfce486cb"
"2016-08-17T04:02:27.012099"," 386.24 KiB ","146.83","9a220c877679172595363c4e5544cbd5cf161840"
"2016-08-17T05:02:33.428256","0 MiB","152.53","9271fec502dee36c458058814e8ee0e51786b565"
"2016-08-17T06:03:20.349352"," 666.95 KiB ","199.75","fcafbd4b7d08dd2f4a1b381bf9b1b8cb28796c7a"
"2016-08-17T07:04:08.052745"," 329.38 KiB ","246.67","1824e91fc86053fb7eb9d66bf71ce9b5a1515abd"
"2016-08-17T08:02:11.143772","0 MiB","130.15","8d7455402f45ab5c927a4906a1f35e61dbdde27d"
"2016-08-18T11:03:20.778335"," 5.81 MiB ","200.49","a6cb05996ffdf38829d1a8b3ef834e421bee0bc0"
"2016-08-18T12:02:59.755630","0 MiB","178.70","9a206e85fcdfb6f4109858f239e4ae5f654155f8"
"2016-08-18T13:01:57.311242","0 MiB","117.00","9a206e85fcdfb6f4109858f239e4ae5f654155f8"
"2016-08-18T14:02:49.811937","0 MiB","168.73","9a206e85fcdfb6f4109858f239e4ae5f654155f8"
"2016-08-18T15:02:38.314771","0 MiB","157.79","9a206e85fcdfb6f4109858f239e4ae5f654155f8"
"2016-08-18T22:02:32.222922"," 150.28 KiB ","151.17","3f0efeead506c0646f0f8e8855934e6b1d57354c"
"2016-08-18T23:03:00.184289","0 MiB","179.95","3f0efeead506c0646f0f8e8855934e6b1d57354c"
"2016-08-19T00:02:35.865188"," 503.06 KiB ","155.66","c92684642b2799246d39dc86d1591d942e123cee"
"2016-08-19T01:02:35.392595","0 MiB","154.91","39783c364dce8d1d4cca02de602fe9fd30b7c96c"
"2016-08-19T02:02:21.630490"," 174.32 KiB ","140.58","0a9f433bfdc0b2efc1c790022d5b5b3c0609b090"
"2016-08-19T03:02:41.634852"," 850.05 KiB ","160.64","5a876083e465382683495b4b7cd50f56ee9e636b"
"2016-08-19T04:02:48.152482"," 444.36 KiB ","167.41","3791082053b278959ca33285225eaf7b4cb9db75"
"2016-08-19T05:02:14.999205"," 219.30 KiB ","134.55","a0d4d8a9ee5d04a8e6a8e13760d23d390be0a73f"
"2016-08-19T06:02:13.175508"," 459.64 KiB ","132.91","1c9e8a0da6892245ec86709a215f98e9fdbdaa8f"
"2016-08-19T07:02:51.825986","0 MiB","171.66","9cc4b16159480c60c62ae77f55785328c651b20e"
"2016-08-19T08:03:09.287632"," 140.82 KiB ","188.55","0048441503a88b963a5896380b1587b64dfa7d11"
"2016-08-19T09:01:26.017519","0 MiB","85.09","0048441503a88b963a5896380b1587b64dfa7d11"
"2016-08-19T10:02:10.688668","0 MiB","129.87","0048441503a88b963a5896380b1587b64dfa7d11"
"2016-08-19T11:03:07.936366"," 105.65 KiB ","187.16","1c80125e33de2af17c5f36ee34bb287e80b7b576"
"2016-08-19T12:04:06.555728","0 MiB","245.80","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T13:02:48.553599","0 MiB","167.51","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T14:03:46.456420","0 MiB","226.28","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T15:03:48.239696","0 MiB","228.00","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T16:03:47.966242","0 MiB","227.39","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T17:03:44.867480","0 MiB","224.46","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T18:02:42.478413","0 MiB","161.90","8fea9dcf3291e64b0e8fdd50788b2f23acb161bb"
"2016-08-19T19:02:56.397116"," 263.89 KiB ","176.06","c68b9451de83ad9147e2ff6eea6b611997689daa"
"2016-08-19T20:02:26.685208","0 MiB","145.66","ba2d8902c1532acc1d2294b43a0029134d522743"
"2016-08-19T21:03:29.056700","0 MiB","208.11","e31db653acb22d9bb7a8060855a6e6585452f589"
"2016-08-19T22:03:26.405928","0 MiB","205.80","f286a2c31993a57505b4d31f0d9282331a0e712a"
"2016-08-19T23:03:42.449379"," 259.77 KiB ","221.94","1501e8893b293852294a31a4d548baa73ebf5ef8"
"2016-08-20T00:03:23.343491"," 760.59 KiB ","203.16","01c2e2f283dc2aea7066fc8ba25fe9151dcf3e30"
"2016-08-20T01:02:43.965082"," 301.80 KiB ","162.86","196c213c5fe9cc58e2182c1705a7a7745c415daf"
"2016-08-20T02:02:59.979730","0 MiB","178.92","3a9d810f7b2fbf2f4b32c9edbe87e70efd063957"
"2016-08-20T03:02:50.499851"," 125.65 KiB ","169.98","72de444631327e4fd8ed67162ca6ea212155b9a7"
"2016-08-20T04:02:40.084788"," 454.86 KiB ","159.69","8d5b4e149b25b560047f5315abef62daa0793688"
"2016-08-20T05:02:40.507242"," 395.51 KiB ","159.89","452499007694574cdbd93ec0f2e8a395b5a84e43"
"2016-08-20T06:03:07.704334"," 380.55 KiB ","187.20","82dc58f51c475acc51647983840a1299ab84ced2"
"2016-08-20T07:01:32.533170","0 MiB","91.72","82dc58f51c475acc51647983840a1299ab84ced2"
"2016-08-20T08:02:52.650298","0 MiB","172.40","a499a43b787217b1639915f14927d60685e0f3ff"
"2016-08-20T09:01:23.973883","0 MiB","83.68","a499a43b787217b1639915f14927d60685e0f3ff"
"2016-08-20T10:02:47.302906","0 MiB","167.22","9f2dd390582d2e63b2548663bf2c35865622c2b5"
"2016-08-20T11:03:30.805955","0 MiB","210.01","f89940e729bdd8175a0e93751f285a37f63a2a12"
"2016-08-20T12:02:18.185545","0 MiB","137.89","f89940e729bdd8175a0e93751f285a37f63a2a12"
"2016-08-20T13:05:02.717567"," 175.75 KiB ","301.76","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T14:04:19.765223","0 MiB","258.77","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T15:03:04.198034","0 MiB","183.62","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T16:03:40.304063","0 MiB","219.41","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T17:02:48.857805","0 MiB","168.56","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T18:01:51.504766","0 MiB","110.78","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T19:02:42.702733","0 MiB","162.40","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T20:02:21.229194","0 MiB","140.82","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T21:02:15.452781","0 MiB","134.69","ebf2a0cf674cf553c9281a5223d681a9cac8ffc6"
"2016-08-20T22:04:06.653571","0 MiB","245.80","916d20a1a5e67105e26bd80bef9bccae89499d85"
"2016-08-20T23:02:09.287554","0 MiB","129.14","916d20a1a5e67105e26bd80bef9bccae89499d85"
"2016-08-21T00:03:06.303526","0 MiB","186.09","126ab20988919bc115295ea3836ea6eafb205790"
"2016-08-21T01:02:21.344967","0 MiB","140.36","b70164bc53b9fe66ebfea80214f5aea360d9c620"
"2016-08-21T02:02:40.995863","0 MiB","159.99","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T03:01:52.808431","0 MiB","112.44","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T04:01:31.028940","0 MiB","90.60","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T05:01:31.673699","0 MiB","90.82","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T06:02:13.069586","0 MiB","132.74","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T07:01:36.599174","0 MiB","96.47","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T08:01:59.230954","0 MiB","118.45","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T09:02:07.275598","0 MiB","126.55","f8e219dd0c66d9bb44c8e66e344498648a2539cd"
"2016-08-21T10:02:12.500180","0 MiB","131.44","c5f9da207a26865415895d85e6fcdee1857f84b9"
"2016-08-21T11:01:32.618434","0 MiB","92.10","c5f9da207a26865415895d85e6fcdee1857f84b9"
"2016-08-21T12:02:41.675387"," 193.07 KiB ","160.87","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T13:02:32.194446","0 MiB","151.17","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T14:02:33.553127","0 MiB","152.54","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T15:02:15.609188","0 MiB","134.67","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T16:01:57.939901","0 MiB","117.49","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T17:01:45.458004","0 MiB","104.46","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T18:02:03.605676","0 MiB","123.08","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T19:01:40.807631","0 MiB","99.70","da9656a355c35acced8113eb2f123539527ae495"
"2016-08-21T20:03:06.478225","0 MiB","185.97","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-21T21:01:51.477360","0 MiB","111.23","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-21T22:02:11.201794","0 MiB","130.44","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-21T23:02:37.513081","0 MiB","157.06","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T00:02:10.110720","0 MiB","129.07","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T01:01:54.691412","0 MiB","113.78","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T02:01:44.412118","0 MiB","104.01","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T03:01:45.344502","0 MiB","104.40","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T04:02:16.148645","0 MiB","135.63","aea7650ae2bf9208d7636665d263d82d57b07bed"
"2016-08-22T05:02:31.109012","0 MiB","150.19","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T06:01:39.114657","0 MiB","98.51","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T07:01:48.122117","0 MiB","107.95","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T08:02:08.772935","0 MiB","128.24","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T09:02:17.664956","0 MiB","136.90","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T10:01:48.507280","0 MiB","108.21","9cc0917f8e614bd320a494bb56b90f06d31cc18b"
"2016-08-22T11:02:56.418740","0 MiB","175.69","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T12:03:02.005575","0 MiB","180.99","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T13:02:55.207086","0 MiB","174.72","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T14:03:35.969421","0 MiB","215.06","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T15:03:43.635885","0 MiB","222.81","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T16:03:31.171856","0 MiB","210.77","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T17:03:31.713024","0 MiB","211.55","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T18:01:43.060402","0 MiB","102.12","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T19:02:14.181418","0 MiB","133.41","7f62a4c2a06d0c06a6ff7769fc417d9994667910"
"2016-08-22T20:02:57.491515","0 MiB","176.75","b8228678912032d993c47d32a380d7894d8db72b"
"2016-08-22T21:02:05.052581","0 MiB","124.28","b8228678912032d993c47d32a380d7894d8db72b"
"2016-08-22T22:03:27.114405","0 MiB","206.69","2b4221f9baf5df9db3965eda7df67a14a6ffbe26"
"2016-08-22T23:04:01.280931"," 352.26 KiB ","240.27","6dfbcb342e5dd766d971f34aa2bdece35a44bb4d"
"2016-08-23T00:02:51.054429"," 235.25 KiB ","170.52","fa9f82b9b8a11fcc668235d568e8d095b5d0f834"
"2016-08-23T01:03:00.767260"," 714.36 KiB ","180.01","b5619d3e359aa127b7c2498e3042956e31d7321a"
"2016-08-23T02:02:33.409208","0 MiB","152.57","f3bf4b41147100f4356c9a1a39023a8a643b79fd"
"2016-08-23T03:02:48.386136","0 MiB","167.27","576b0aacce9b54a866f55f26c7878caed693f8c3"
"2016-08-23T04:02:25.017033"," 263.04 KiB ","144.43","787040a13bd89cccd539f9bc28bdea304d3ab7be"
"2016-08-23T05:02:37.701612"," 300.29 KiB ","156.89","170a4c0ea848e6fab75b4abfe34c1d4308e53047"
"2016-08-23T06:02:46.834382"," 249.34 KiB ","166.54","c78c8b73ec34668e2cf37ecf9ed4edd9dd590626"
"2016-08-23T07:02:33.896331"," 102.13 KiB ","152.87","eea1f112f3ca09b6fcfc19cee2866532302a1edf"
"2016-08-23T08:02:57.966220","0 MiB","177.03","19236c9038479f231640705c43409fd8e4f79690"
"2016-08-23T09:03:30.935586","0 MiB","210.35","cce05e801d9223e0f9c2cca736d22edb5bb2cd17"
"2016-08-23T10:03:01.175969","0 MiB","180.60","f4a0fe14030c9c82665e73d9a34420539c0ccae1"
"2016-08-23T11:03:16.215724","0 MiB","196.11","8d883166bb3624e705e149008beb111fe8afe3cd"
"2016-08-23T12:04:17.752421","0 MiB","257.54","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T13:02:38.151241","0 MiB","157.77","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T14:03:09.141087","0 MiB","188.14","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T15:03:42.187606","0 MiB","221.28","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T16:02:44.072206","0 MiB","163.33","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T17:03:17.238638","0 MiB","196.81","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T18:02:17.035253","0 MiB","136.05","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T19:01:57.245402","0 MiB","116.75","582e550985ae4a609c92b7a7204acdde3ec20cd3"
"2016-08-23T20:03:16.003767"," 331.30 KiB ","195.23","81d4e5c7084956de633fd7f8da353ccf5eedb349"
"2016-08-23T21:03:24.856526","0 MiB","203.84","03ba05860f665c891f8c14fb18dadd6f2a360600"
"2016-08-23T22:04:05.842508"," 112.96 KiB ","244.98","8bfba50c936255eeb494945fcecffc5132f72f43"
"2016-08-23T23:04:08.995256"," 446.18 KiB ","248.60","009da401b9056f67fdca86644f722fc55ef0b0fc"
"2016-08-24T00:03:01.973640"," 534.90 KiB ","181.53","0aa52a6d2382826fdd2305c7a4449826a7f793ca"
"2016-08-24T01:02:35.438391"," 285.83 KiB ","154.71","b3de8f33c7e2712f7e32b14c803743984f17e83a"
"2016-08-24T02:02:40.135309"," 199.99 KiB ","160.05","b4f7441580c89b3fbb30f34d7e47d91990ad91b6"
"2016-08-24T03:03:19.756764"," 541.85 KiB ","199.11","916ae524226a1532cdd26234d7bccd61954192d1"
"2016-08-24T04:02:52.223234"," 147.63 KiB ","171.15","4a382860d05524f8a76706b52a93fe78a442982b"
"2016-08-24T05:02:48.334987"," 649.96 KiB ","168.03","4f785d7df1acd3cdf28f8d83c7a009c4f77558f9"
"2016-08-24T06:04:06.381824"," 197.87 KiB ","245.73","72f22390af6b20d45b1978ac09ba7aa329c6c1d3"
"2016-08-24T07:02:53.600554","0 MiB","173.26","7588f1675e9cc52d513d94c48499b924ea109504"
"2016-08-24T08:03:39.907104","0 MiB","219.70","6aba37a17c5ea741f31488a3e09fca2c47a6faf1"
"2016-08-24T09:03:49.504351"," 279.66 KiB ","229.12","f77a3553492e910e4112b1da68a4c80c60c07aca"
"2016-08-24T10:03:45.172682"," 262.77 KiB ","224.39","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T11:02:19.004866","0 MiB","138.66","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T12:02:40.640825","0 MiB","160.28","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T13:03:44.817363","0 MiB","224.12","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T14:03:41.524358","0 MiB","220.69","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T15:05:29.820546","0 MiB","328.86","600ff61366d8c587caf24717634bd9be0f523853"
"2016-08-24T16:02:42.287767","0 MiB","162.00","fc00270d898f8a876dc27dc04c9720d45d980cf5"
"2016-08-24T17:03:02.476185","0 MiB","182.12","f3a1ae158bc1935360810431f225bd94e0765e28"
"2016-08-24T18:01:26.363140","0 MiB","85.69","f3a1ae158bc1935360810431f225bd94e0765e28"
"2016-08-24T19:01:52.567902","0 MiB","111.98","f3a1ae158bc1935360810431f225bd94e0765e28"
"2016-08-24T20:02:10.775078","0 MiB","129.91","f3a1ae158bc1935360810431f225bd94e0765e28"
"2016-08-24T21:01:49.228570","0 MiB","108.94","f3a1ae158bc1935360810431f225bd94e0765e28"
"2016-08-24T22:02:57.780007"," 403.57 KiB ","176.69","9f9293167ce8fe048e69ed650e1bb0c2d613e74f"
"2016-08-24T23:03:13.023168"," 277.42 KiB ","192.84","1315b40b8cf2abcd194ffc785a38ab7cda27d637"
"2016-08-25T00:03:08.260793"," 488.52 KiB ","187.22","a370b22e00c0ffe70083d8ff301967f0108789dc"
"2016-08-25T01:03:00.542506","0 MiB","179.46","5159a45f22c718f245c0b3408b352cffeea1f7b2"
"2016-08-25T02:02:48.911992"," 443.36 KiB ","167.78","0ef120eae9f7b960769b34b2a4defbf33532b586"
"2016-08-25T03:02:57.542151"," 322.48 KiB ","177.31","0d40308a92955dd04edd732e6f62fcd592177f87"
"2016-08-25T04:03:07.268279"," 322.05 KiB ","186.70","7c58f9779cc951a6a85b13045ebcbd968cd8198a"
"2016-08-25T05:03:12.532176"," 258.87 KiB ","192.08","b9fb619e6bbf38852cb454fd0e531904089173a0"
"2016-08-25T06:04:02.450898"," 644.87 KiB ","241.89","85b5ede28a58e9b3f4bd26f017f86ecbc76ef104"
"2016-08-25T07:03:46.668082"," 254.95 KiB ","225.90","a7c2582a4e8d7b0dcfe32e9e6ef3a9080b200ba7"
"2016-08-25T08:02:55.005154","0 MiB","174.59","a261daad660504fd391f309eed6caf35d794d93b"
"2016-08-25T09:02:56.311109","0 MiB","175.25","552ffdf80ca8df7fac382a06d4b472ae5785c036"
"2016-08-25T10:03:36.636463","0 MiB","216.38","b23fda611bc2d7df92d9bea029f037a708e6e2d4"
"2016-08-25T11:06:43.527614","0 MiB","402.63","d27f97da89868888e78cd3b27c5852574351bd85"
"2016-08-25T12:06:43.741518","0 MiB","403.23","339949630987c41593836d3c19f1b699b776431c"
"2016-08-25T13:05:21.431379","0 MiB","320.62","339949630987c41593836d3c19f1b699b776431c"
"2016-08-25T14:05:34.616536","0 MiB","333.43","f6deca054ac618b7f98f8c978253d87b15f8e932"
"2016-08-25T15:03:51.049552","0 MiB","230.73","f6deca054ac618b7f98f8c978253d87b15f8e932"
"2016-08-25T16:04:40.914364","0 MiB","280.76","f6deca054ac618b7f98f8c978253d87b15f8e932"
